id,plataforma,tematica,titulo,creador,url_directa,url_embed,codigo_embed,edad_recomendada,descripcion
IG_10,Instagram,Entretenimiento para Niños,Pista de Carreteras con Cinta de Papel en el Suelo,@happytoddlerplaytime,https://www.instagram.com/p/C3X_Ht10/,https://www.instagram.com/p/C3X_Ht10/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ht10/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ht10/"">Pista de Carreteras con Cinta de Papel en el Suelo</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Juego libre espacial con autitos de madera
IG_11,Instagram,Entretenimiento para Niños,Móvil de Arcoíris con Cartulina y Algodón,@artbarblog,https://www.instagram.com/p/C3X_Ab11/,https://www.instagram.com/p/C3X_Ab11/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ab11/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ab11/"">Móvil de Arcoíris con Cartulina y Algodón</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Composición visual ligera para colgar en el cuarto
IG_12,Instagram,Entretenimiento para Niños,Peces con Rollos de Papel Higiénico y Escamas,@thebestideasforkids,https://www.instagram.com/p/C3X_Bi12/,https://www.instagram.com/p/C3X_Bi12/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Bi12/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Bi12/"">Peces con Rollos de Papel Higiénico y Escamas</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Reciclaje creativo accesible para preescolar
IG_13,Instagram,Entretenimiento para Niños,Espuma Mágica de Jabón con Colores Pastel,@funathomewithkids,https://www.instagram.com/p/C3X_Fa13/,https://www.instagram.com/p/C3X_Fa13/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Fa13/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Fa13/"">Espuma Mágica de Jabón con Colores Pastel</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Burbujas táctiles para la hora del baño
IG_14,Instagram,Entretenimiento para Niños,Clasificación de Tapitas de Colores en Botellas,@busytoddler,https://www.instagram.com/p/C3X_Bt14/,https://www.instagram.com/p/C3X_Bt14/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Bt14/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Bt14/"">Clasificación de Tapitas de Colores en Botellas</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Discriminación visual y motricidad fina
IG_15,Instagram,Entretenimiento para Niños,Pintura Comestible con Yogur y Frutas,@mothercould,https://www.instagram.com/p/C3X_Mc15/,https://www.instagram.com/p/C3X_Mc15/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Mc15/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Mc15/"">Pintura Comestible con Yogur y Frutas</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Pintura 100% segura para los más pequeños
IG_16,Instagram,Entretenimiento para Niños,Mariposas con Papel de Filtro y Gotero,@creativefamilyfun,https://www.instagram.com/p/C3X_Cf16/,https://www.instagram.com/p/C3X_Cf16/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Cf16/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Cf16/"">Mariposas con Papel de Filtro y Gotero</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Capilaridad del agua mezclando colores
IG_17,Instagram,Entretenimiento para Niños,Huellas de Manos Formando un Sol Brillante,@toddlerapproved,https://www.instagram.com/p/C3X_Ta17/,https://www.instagram.com/p/C3X_Ta17/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ta17/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ta17/"">Huellas de Manos Formando un Sol Brillante</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Estampación directa con palmas y dedos
IG_18,Instagram,Entretenimiento para Niños,Pollitos con Tenedor y Témpera Amarilla,@craftymorning,https://www.instagram.com/p/C3X_Cm18/,https://www.instagram.com/p/C3X_Cm18/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Cm18/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Cm18/"">Pollitos con Tenedor y Témpera Amarilla</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Uso no convencional de herramientas de casa
IG_19,Instagram,Entretenimiento para Niños,Rompecabezas de Palitos de Helado,@preshoolinspirations,https://www.instagram.com/p/C3X_Pi19/,https://www.instagram.com/p/C3X_Pi19/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Pi19/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Pi19/"">Rompecabezas de Palitos de Helado</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Secuenciación lógica armando la figura
IG_20,Instagram,Entretenimiento para Niños,Pintando con Hielo de Colores en Verano,@learning4kids,https://www.instagram.com/p/C3X_Lk20/,https://www.instagram.com/p/C3X_Lk20/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Lk20/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Lk20/"">Pintando con Hielo de Colores en Verano</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,"Contraste de frío, fusión y color sobre papel"
IG_21,Instagram,Entretenimiento para Niños,Túnel de Cajas de Cartón para Gatear,@handsonaswegrow,https://www.instagram.com/p/C3X_Ha21/,https://www.instagram.com/p/C3X_Ha21/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ha21/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ha21/"">Túnel de Cajas de Cartón para Gatear</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Juego de exploración espacial y motriz
IG_22,Instagram,Entretenimiento para Niños,Flores con Plastilina y Semillas de Girasol,@totsfun,https://www.instagram.com/p/C3X_Tf22/,https://www.instagram.com/p/C3X_Tf22/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Tf22/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Tf22/"">Flores con Plastilina y Semillas de Girasol</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Texturas combinadas de masa y semillas
IG_23,Instagram,Entretenimiento para Niños,Origami Básico: Carita de Perro Doblada,@littleonesart,https://www.instagram.com/p/C3X_La23/,https://www.instagram.com/p/C3X_La23/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_La23/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_La23/"">Origami Básico: Carita de Perro Doblada</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Pliegues geométricos simples guiados
IG_24,Instagram,Entretenimiento para Niños,Sellos de Manzanas y Limones con Tinta,@ecokidscrafts,https://www.instagram.com/p/C3X_Ek24/,https://www.instagram.com/p/C3X_Ek24/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ek24/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ek24/"">Sellos de Manzanas y Limones con Tinta</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Formas naturales de frutas cortadas
IG_25,Instagram,Entretenimiento para Niños,Arena de Luna con Harina y Aceite de Coco,@sensorywonder,https://www.instagram.com/p/C3X_Sw25/,https://www.instagram.com/p/C3X_Sw25/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Sw25/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Sw25/"">Arena de Luna con Harina y Aceite de Coco</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Arena moldeable ultra suave y aromática
IG_26,Instagram,Curiosidades,La Luna Llena Brillando con sus Cráteres,@nasa,https://www.instagram.com/p/C3X_Na26/,https://www.instagram.com/p/C3X_Na26/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Na26/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Na26/"">La Luna Llena Brillando con sus Cráteres</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Fotografía astronómica de alta resolución
IG_27,Instagram,Curiosidades,El Ojo Dorado de un Búho Real,@natgeo,https://www.instagram.com/p/C3X_Ng27/,https://www.instagram.com/p/C3X_Ng27/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ng27/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ng27/"">El Ojo Dorado de un Búho Real</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Detalle de plumas y mirada atenta del ave nocturna
IG_28,Instagram,Curiosidades,Copos de Nieve con Forma de Estrella Hexagonal,@bbcearth,https://www.instagram.com/p/C3X_Be28/,https://www.instagram.com/p/C3X_Be28/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Be28/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Be28/"">Copos de Nieve con Forma de Estrella Hexagonal</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Cristalografía de hielo capturada en microscopio
IG_29,Instagram,Curiosidades,Medusa Flotando con Luces Azules en la Oscuridad,@oceana,https://www.instagram.com/p/C3X_Oc29/,https://www.instagram.com/p/C3X_Oc29/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Oc29/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Oc29/"">Medusa Flotando con Luces Azules en la Oscuridad</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Fauna marina bioluminiscente
IG_30,Instagram,Curiosidades,Fósil de Hoja con Nervaduras Perfectas,@smithsonian,https://www.instagram.com/p/C3X_Sm30/,https://www.instagram.com/p/C3X_Sm30/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Sm30/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Sm30/"">Fósil de Hoja con Nervaduras Perfectas</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Huella de la naturaleza preservada en roca
IG_31,Instagram,Curiosidades,Arcoíris Doble Reflejado en un Lago Andino,@natgeoyourshot,https://www.instagram.com/p/C3X_Ny31/,https://www.instagram.com/p/C3X_Ny31/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ny31/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ny31/"">Arcoíris Doble Reflejado en un Lago Andino</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Espectro de luz natural tras la lluvia
IG_32,Instagram,Curiosidades,Ala de Mariposa Monarca a 100x de Aumento,@microscope_wonders,https://www.instagram.com/p/C3X_Mw32/,https://www.instagram.com/p/C3X_Mw32/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Mw32/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Mw32/"">Ala de Mariposa Monarca a 100x de Aumento</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Mosaico de escamas que crean el color
IG_33,Instagram,Curiosidades,Los Anillos Brillantes del Planeta Saturno,@planetarysociety,https://www.instagram.com/p/C3X_Ps33/,https://www.instagram.com/p/C3X_Ps33/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ps33/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ps33/"">Los Anillos Brillantes del Planeta Saturno</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Fotografía de la sonda espacial Cassini
IG_34,Instagram,Curiosidades,Gotitas de Rocío sobre una Telaraña,@nature_perfection,https://www.instagram.com/p/C3X_Np34/,https://www.instagram.com/p/C3X_Np34/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Np34/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Np34/"">Gotitas de Rocío sobre una Telaraña</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Collar de perlas reflectantes en el amanecer
IG_35,Instagram,Curiosidades,Cachorros de Leopardo Durmiendo Juntos,@wildlife_perfection,https://www.instagram.com/p/C3X_Wp35/,https://www.instagram.com/p/C3X_Wp35/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Wp35/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Wp35/"">Cachorros de Leopardo Durmiendo Juntos</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Pelaje con manchas roseta y afecto felino
IG_36,Instagram,Curiosidades,Flor de Loto Abriéndose sobre Agua Cristalina,@botanicalgardens,https://www.instagram.com/p/C3X_Bg36/,https://www.instagram.com/p/C3X_Bg36/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Bg36/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Bg36/"">Flor de Loto Abriéndose sobre Agua Cristalina</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Pureza botánica y hojas repelentes al agua
IG_37,Instagram,Curiosidades,Geoda de Amatista con Cristales Violetas,@geologypage,https://www.instagram.com/p/C3X_Gp37/,https://www.instagram.com/p/C3X_Gp37/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Gp37/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Gp37/"">Geoda de Amatista con Cristales Violetas</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Minerales formados dentro de rocas volcánicas
IG_38,Instagram,Curiosidades,Pingüino Emperador Protegiendo a su Pichón,@antarctic_expedition,https://www.instagram.com/p/C3X_Ae38/,https://www.instagram.com/p/C3X_Ae38/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ae38/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ae38/"">Pingüino Emperador Protegiendo a su Pichón</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Cuidado paternal en el clima más frío del mundo
IG_39,Instagram,Curiosidades,Dunas de Arena con Ondas Suaves por el Viento,@desert_wonders,https://www.instagram.com/p/C3X_Dw39/,https://www.instagram.com/p/C3X_Dw39/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Dw39/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Dw39/"">Dunas de Arena con Ondas Suaves por el Viento</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Patrones geométricos del desierto dorado
IG_40,Instagram,Curiosidades,Peces Payaso en su Anémona Naranja,@coralreefconservation,https://www.instagram.com/p/C3X_Cr40/,https://www.instagram.com/p/C3X_Cr40/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Cr40/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Cr40/"">Peces Payaso en su Anémona Naranja</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Simbiosis y colores del arrecife marino
IG_41,Instagram,Curiosidades,Pico Arcoíris del Tucán en la Selva,@birdphotography,https://www.instagram.com/p/C3X_Bp41/,https://www.instagram.com/p/C3X_Bp41/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Bp41/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Bp41/"">Pico Arcoíris del Tucán en la Selva</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Biodiversidad de aves tropicales
IG_42,Instagram,Curiosidades,La Vía Láctea desde un Cielo Despejado,@space_exploration,https://www.instagram.com/p/C3X_Se42/,https://www.instagram.com/p/C3X_Se42/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Se42/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Se42/"">La Vía Láctea desde un Cielo Despejado</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Nube densa de millones de estrellas lejanas
IG_43,Instagram,Curiosidades,Ardilla Roja Sosteniendo una Avellana,@forest_creatures,https://www.instagram.com/p/C3X_Fc43/,https://www.instagram.com/p/C3X_Fc43/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Fc43/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Fc43/"">Ardilla Roja Sosteniendo una Avellana</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Fotografía espontánea de bosque
IG_44,Instagram,Curiosidades,Ojos Compuestos de una Libélula Azul,@insect_macro_art,https://www.instagram.com/p/C3X_Im44/,https://www.instagram.com/p/C3X_Im44/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Im44/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Im44/"">Ojos Compuestos de una Libélula Azul</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Diseño óptico fascinante de los insectos
IG_45,Instagram,Curiosidades,Mamá Osa Polar Acariciando a su Cría,@polar_bears_wild,https://www.instagram.com/p/C3X_Pb45/,https://www.instagram.com/p/C3X_Pb45/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Pb45/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Pb45/"">Mamá Osa Polar Acariciando a su Cría</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Amor y calidez en el hielo del Ártico
IG_46,Instagram,Curiosidades,Espiral de Caracol con Proporción Áurea,@nature_patterns,https://www.instagram.com/p/C3X_Npt46/,https://www.instagram.com/p/C3X_Npt46/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Npt46/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Npt46/"">Espiral de Caracol con Proporción Áurea</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Matemáticas en la arquitectura de la naturaleza
IG_47,Instagram,Curiosidades,Nube Cumulonimbo Rosada al Atardecer,@cloud_appreciation,https://www.instagram.com/p/C3X_Ca47/,https://www.instagram.com/p/C3X_Ca47/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ca47/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ca47/"">Nube Cumulonimbo Rosada al Atardecer</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Esculturas de vapor flotando en el horizonte
IG_48,Instagram,Curiosidades,Laguna Verde Esmeralda en el Cráter de un Volcán,@volcano_discovery,https://www.instagram.com/p/C3X_Vd48/,https://www.instagram.com/p/C3X_Vd48/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Vd48/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Vd48/"">Laguna Verde Esmeralda en el Cráter de un Volcán</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Agua rica en minerales volcánicos
IG_49,Instagram,Curiosidades,Tortuga Centenaria Pastando en el Fondo Marino,@underwater_photography,https://www.instagram.com/p/C3X_Up49/,https://www.instagram.com/p/C3X_Up49/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Up49/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Up49/"">Tortuga Centenaria Pastando en el Fondo Marino</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Longevidad y serenidad en el mar
IG_50,Instagram,Curiosidades,Luces Verdes de la Aurora Boreal en Noruega,@aurora_borealis_watch,https://www.instagram.com/p/C3X_Ab50/,https://www.instagram.com/p/C3X_Ab50/embed,"<blockquote class=""instagram-media"" data-instgrm-permalink=""https://www.instagram.com/p/C3X_Ab50/"" data-instgrm-version=""14""><a href=""https://www.instagram.com/p/C3X_Ab50/"">Luces Verdes de la Aurora Boreal en Noruega</a></blockquote><script async src=""//www.instagram.com/embed.js""></script>",2-5 años,Cielo nocturno iluminado por viento solar
